tenant_id,return_id,order_id,product_id,sku,returned_at,refund_amount,return_reason,restock_status
tenant_apex_fashion,RET-559136-4594,ORD-559136,PROD-SKU-84970S,SKU-84970S,2011-07-06T13:21:00+00:00,336.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559136-4595,ORD-559136,PROD-SKU-23108,SKU-23108,2011-07-06T13:21:00+00:00,565.95,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559136-4596,ORD-559136,PROD-SKU-22197,SKU-22197,2011-07-06T13:21:00+00:00,151.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559136-4597,ORD-559136,PROD-SKU-23288,SKU-23288,2011-07-06T13:21:00+00:00,75.60,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559136-4598,ORD-559136,PROD-SKU-21788,SKU-21788,2011-07-06T13:21:00+00:00,68.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559136-4599,ORD-559136,PROD-SKU-22383,SKU-22383,2011-07-06T13:21:00+00:00,152.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559140-4600,ORD-559140,PROD-SKU-21974,SKU-21974,2011-07-06T13:42:00+00:00,1827.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559149-4601,ORD-559149,PROD-SKU-21936,SKU-21936,2011-07-06T14:47:00+00:00,1548.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559149-4602,ORD-559149,PROD-SKU-23146,SKU-23146,2011-07-06T14:47:00+00:00,1381.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559175-4603,ORD-559175,PROD-SKU-22960,SKU-22960,2011-07-07T10:17:00+00:00,4908.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559189-4604,ORD-559189,PROD-SKU-22232,SKU-22232,2011-07-07T10:25:00+00:00,991.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559189-4605,ORD-559189,PROD-SKU-22028,SKU-22028,2011-07-07T10:25:00+00:00,529.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559193-4606,ORD-559193,PROD-SKU-22659,SKU-22659,2011-07-07T10:26:00+00:00,204.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559252-4607,ORD-559252,PROD-SKU-84078A,SKU-84078A,2011-07-07T11:42:00+00:00,14679.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4608,ORD-559253,PROD-SKU-23237,SKU-23237,2011-07-07T11:44:00+00:00,435.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4609,ORD-559253,PROD-SKU-23236,SKU-23236,2011-07-07T11:44:00+00:00,303.45,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4610,ORD-559253,PROD-SKU-22556,SKU-22556,2011-07-07T11:44:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4611,ORD-559253,PROD-SKU-22467,SKU-22467,2011-07-07T11:44:00+00:00,535.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4612,ORD-559253,PROD-SKU-22430,SKU-22430,2011-07-07T11:44:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4613,ORD-559253,PROD-SKU-22333,SKU-22333,2011-07-07T11:44:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4614,ORD-559253,PROD-SKU-22326,SKU-22326,2011-07-07T11:44:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4615,ORD-559253,PROD-SKU-21671,SKU-21671,2011-07-07T11:44:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559253-4616,ORD-559253,PROD-SKU-21669,SKU-21669,2011-07-07T11:44:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559294-4617,ORD-559294,PROD-SKU-23242,SKU-23242,2011-07-07T12:29:00+00:00,4368.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559303-4618,ORD-559303,PROD-SKU-22367,SKU-22367,2011-07-07T12:49:00+00:00,409.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559303-4619,ORD-559303,PROD-SKU-23168,SKU-23168,2011-07-07T12:49:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559309-4620,ORD-559309,PROD-SKU-22727,SKU-22727,2011-07-07T13:18:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559334-4621,ORD-559334,PROD-SKU-20897,SKU-20897,2011-07-07T15:50:00+00:00,1858.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559334-4622,ORD-559334,PROD-SKU-20898,SKU-20898,2011-07-07T15:50:00+00:00,1858.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559344-4623,ORD-559344,PROD-SKU-22606,SKU-22606,2011-07-07T17:09:00+00:00,1674.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559345-4624,ORD-559345,PROD-SKU-21439,SKU-21439,2011-07-07T17:16:00+00:00,45410.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4625,ORD-559347,PROD-SKU-M,SKU-M,2011-07-07T17:22:00+00:00,302.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4626,ORD-559347,PROD-SKU-85159A,SKU-85159A,2011-07-07T17:22:00+00:00,4914.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4627,ORD-559347,PROD-SKU-85032C,SKU-85032C,2011-07-07T17:22:00+00:00,819.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4628,ORD-559347,PROD-SKU-85032D,SKU-85032D,2011-07-07T17:22:00+00:00,819.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4629,ORD-559347,PROD-SKU-35965,SKU-35965,2011-07-07T17:22:00+00:00,1990.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4630,ORD-559347,PROD-SKU-22771,SKU-22771,2011-07-07T17:22:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4631,ORD-559347,PROD-SKU-22209,SKU-22209,2011-07-07T17:22:00+00:00,1045.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4632,ORD-559347,PROD-SKU-22208,SKU-22208,2011-07-07T17:22:00+00:00,1045.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4633,ORD-559347,PROD-SKU-22161,SKU-22161,2011-07-07T17:22:00+00:00,478.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4634,ORD-559347,PROD-SKU-21673,SKU-21673,2011-07-07T17:22:00+00:00,3150.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4635,ORD-559347,PROD-SKU-21672,SKU-21672,2011-07-07T17:22:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4636,ORD-559347,PROD-SKU-21671,SKU-21671,2011-07-07T17:22:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4637,ORD-559347,PROD-SKU-21670,SKU-21670,2011-07-07T17:22:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4638,ORD-559347,PROD-SKU-21373,SKU-21373,2011-07-07T17:22:00+00:00,945.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4639,ORD-559347,PROD-SKU-20840,SKU-20840,2011-07-07T17:22:00+00:00,1071.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4640,ORD-559347,PROD-SKU-20838,SKU-20838,2011-07-07T17:22:00+00:00,1071.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4641,ORD-559347,PROD-SKU-20836,SKU-20836,2011-07-07T17:22:00+00:00,1045.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559347-4642,ORD-559347,PROD-SKU-M,SKU-M,2011-07-07T17:22:00+00:00,982.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559348-4643,ORD-559348,PROD-SKU-47594A,SKU-47594A,2011-07-07T17:25:00+00:00,204.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559348-4644,ORD-559348,PROD-SKU-75049L,SKU-75049L,2011-07-07T17:25:00+00:00,178.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559351-4645,ORD-559351,PROD-SKU-23275,SKU-23275,2011-07-07T17:42:00+00:00,6300.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559417-4646,ORD-559417,PROD-SKU-22617,SKU-22617,2011-07-08T11:08:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4647,ORD-559461,PROD-SKU-21427,SKU-21427,2011-07-08T13:04:00+00:00,220.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4648,ORD-559461,PROD-SKU-21930,SKU-21930,2011-07-08T13:04:00+00:00,218.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4649,ORD-559461,PROD-SKU-23201,SKU-23201,2011-07-08T13:04:00+00:00,218.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4650,ORD-559461,PROD-SKU-22383,SKU-22383,2011-07-08T13:04:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4651,ORD-559461,PROD-SKU-22384,SKU-22384,2011-07-08T13:04:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4652,ORD-559461,PROD-SKU-20727,SKU-20727,2011-07-08T13:04:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4653,ORD-559461,PROD-SKU-104,SKU-104,2011-07-08T13:04:00+00:00,436.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4654,ORD-559461,PROD-SKU-305,SKU-305,2011-07-08T13:04:00+00:00,1732.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4655,ORD-559461,PROD-SKU-20726,SKU-20726,2011-07-08T13:04:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559461-4656,ORD-559461,PROD-SKU-22628,SKU-22628,2011-07-08T13:04:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559467-4657,ORD-559467,PROD-SKU-21464,SKU-21464,2011-07-08T13:33:00+00:00,446.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559468-4658,ORD-559468,PROD-SKU-75049L,SKU-75049L,2011-07-08T13:36:00+00:00,1706.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559470-4659,ORD-559470,PROD-SKU-22193,SKU-22193,2011-07-08T13:38:00+00:00,892.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559473-4660,ORD-559473,PROD-SKU-71477,SKU-71477,2011-07-08T13:40:00+00:00,288.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559474-4661,ORD-559474,PROD-SKU-22726,SKU-22726,2011-07-08T13:41:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559474-4662,ORD-559474,PROD-SKU-22727,SKU-22727,2011-07-08T13:41:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4663,ORD-559486,PROD-SKU-23245,SKU-23245,2011-07-08T13:51:00+00:00,1039.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4664,ORD-559486,PROD-SKU-23236,SKU-23236,2011-07-08T13:51:00+00:00,303.45,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4665,ORD-559486,PROD-SKU-23110,SKU-23110,2011-07-08T13:51:00+00:00,1207.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4666,ORD-559486,PROD-SKU-23118,SKU-23118,2011-07-08T13:51:00+00:00,787.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4667,ORD-559486,PROD-SKU-208,SKU-208,2011-07-08T13:51:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-559486-4668,ORD-559486,PROD-SKU-23028,SKU-23028,2011-07-08T13:51:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4669,ORD-559486,PROD-SKU-22720,SKU-22720,2011-07-08T13:51:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4670,ORD-559486,PROD-SKU-23029,SKU-23029,2011-07-08T13:51:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4671,ORD-559486,PROD-SKU-104,SKU-104,2011-07-08T13:51:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4672,ORD-559486,PROD-SKU-23111,SKU-23111,2011-07-08T13:51:00+00:00,1312.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559486-4673,ORD-559486,PROD-SKU-23112,SKU-23112,2011-07-08T13:51:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559495-4674,ORD-559495,PROD-SKU-23288,SKU-23288,2011-07-08T13:54:00+00:00,89.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559495-4675,ORD-559495,PROD-SKU-23245,SKU-23245,2011-07-08T13:54:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559498-4676,ORD-559498,PROD-SKU-21931,SKU-21931,2011-07-08T14:06:00+00:00,436.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559498-4677,ORD-559498,PROD-SKU-23245,SKU-23245,2011-07-08T14:06:00+00:00,1039.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559500-4678,ORD-559500,PROD-SKU-21735,SKU-21735,2011-07-08T14:27:00+00:00,1338.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559502-4679,ORD-559502,PROD-SKU-22427,SKU-22427,2011-07-08T14:53:00+00:00,1249.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559502-4680,ORD-559502,PROD-SKU-208,SKU-208,2011-07-08T14:53:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-559502-4681,ORD-559502,PROD-SKU-21913,SKU-21913,2011-07-08T14:53:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559502-4682,ORD-559502,PROD-SKU-22362,SKU-22362,2011-07-08T14:53:00+00:00,1239.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559530-4683,ORD-559530,PROD-SKU-22655,SKU-22655,2011-07-10T12:04:00+00:00,13125.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559531-4684,ORD-559531,PROD-SKU-22846,SKU-22846,2011-07-10T12:07:00+00:00,1779.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559533-4685,ORD-559533,PROD-SKU-20914,SKU-20914,2011-07-10T12:10:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559534-4686,ORD-559534,PROD-SKU-47594B,SKU-47594B,2011-07-10T12:11:00+00:00,409.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559540-4687,ORD-559540,PROD-SKU-21850,SKU-21850,2011-07-10T12:39:00+00:00,16065.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559568-4688,ORD-559568,PROD-SKU-208,SKU-208,2011-07-11T11:09:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-559608-4689,ORD-559608,PROD-SKU-22158,SKU-22158,2011-07-11T11:44:00+00:00,929.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559608-4690,ORD-559608,PROD-SKU-305,SKU-305,2011-07-11T11:44:00+00:00,177.45,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559608-4691,ORD-559608,PROD-SKU-22581,SKU-22581,2011-07-11T11:44:00+00:00,178.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559608-4692,ORD-559608,PROD-SKU-22601,SKU-22601,2011-07-11T11:44:00+00:00,89.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559651-4693,ORD-559651,PROD-SKU-22294,SKU-22294,2011-07-11T12:43:00+00:00,3150.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559659-4694,ORD-559659,PROD-SKU-23243,SKU-23243,2011-07-11T13:07:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559659-4695,ORD-559659,PROD-SKU-21166,SKU-21166,2011-07-11T13:07:00+00:00,218.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559663-4696,ORD-559663,PROD-SKU-22649,SKU-22649,2011-07-11T13:33:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559663-4697,ORD-559663,PROD-SKU-22191,SKU-22191,2011-07-11T13:33:00+00:00,892.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559663-4698,ORD-559663,PROD-SKU-22072,SKU-22072,2011-07-11T13:33:00+00:00,787.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559664-4699,ORD-559664,PROD-SKU-21703,SKU-21703,2011-07-11T13:34:00+00:00,44.10,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559664-4700,ORD-559664,PROD-SKU-22149,SKU-22149,2011-07-11T13:34:00+00:00,220.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559666-4701,ORD-559666,PROD-SKU-23207,SKU-23207,2011-07-11T13:37:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559666-4702,ORD-559666,PROD-SKU-22661,SKU-22661,2011-07-11T13:37:00+00:00,89.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559666-4703,ORD-559666,PROD-SKU-22383,SKU-22383,2011-07-11T13:37:00+00:00,346.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559667-4704,ORD-559667,PROD-SKU-23168,SKU-23168,2011-07-11T13:38:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559667-4705,ORD-559667,PROD-SKU-22699,SKU-22699,2011-07-11T13:38:00+00:00,619.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559670-4706,ORD-559670,PROD-SKU-23031,SKU-23031,2011-07-11T13:51:00+00:00,346.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559670-4707,ORD-559670,PROD-SKU-22670,SKU-22670,2011-07-11T13:51:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559670-4708,ORD-559670,PROD-SKU-22667,SKU-22667,2011-07-11T13:51:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559675-4709,ORD-559675,PROD-SKU-46138B,SKU-46138B,2011-07-11T14:21:00+00:00,892.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559681-4710,ORD-559681,PROD-SKU-POST,SKU-POST,2011-07-11T14:51:00+00:00,5250.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559683-4711,ORD-559683,PROD-SKU-82486,SKU-82486,2011-07-11T14:56:00+00:00,939.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559705-4712,ORD-559705,PROD-SKU-305,SKU-305,2011-07-12T09:58:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559738-4713,ORD-559738,PROD-SKU-22607,SKU-22607,2011-07-12T10:56:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559739-4714,ORD-559739,PROD-SKU-17003,SKU-17003,2011-07-12T11:07:00+00:00,6048.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559740-4715,ORD-559740,PROD-SKU-20985,SKU-20985,2011-07-12T11:08:00+00:00,333.90,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559741-4716,ORD-559741,PROD-SKU-72741,SKU-72741,2011-07-12T11:10:00+00:00,152.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559741-4717,ORD-559741,PROD-SKU-22978,SKU-22978,2011-07-12T11:10:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559742-4718,ORD-559742,PROD-SKU-22989,SKU-22989,2011-07-12T11:11:00+00:00,2047.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559742-4719,ORD-559742,PROD-SKU-22960,SKU-22960,2011-07-12T11:11:00+00:00,4725.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559742-4720,ORD-559742,PROD-SKU-22956,SKU-22956,2011-07-12T11:11:00+00:00,1323.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559742-4721,ORD-559742,PROD-SKU-22666,SKU-22666,2011-07-12T11:11:00+00:00,1858.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559742-4722,ORD-559742,PROD-SKU-208,SKU-208,2011-07-12T11:11:00+00:00,8032.50,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-559742-4723,ORD-559742,PROD-SKU-21877,SKU-21877,2011-07-12T11:11:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559742-4724,ORD-559742,PROD-SKU-21164,SKU-21164,2011-07-12T11:11:00+00:00,1858.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559743-4725,ORD-559743,PROD-SKU-22798,SKU-22798,2011-07-12T11:12:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559743-4726,ORD-559743,PROD-SKU-22098,SKU-22098,2011-07-12T11:12:00+00:00,491.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559744-4727,ORD-559744,PROD-SKU-22768,SKU-22768,2011-07-12T11:13:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559747-4728,ORD-559747,PROD-SKU-85159A,SKU-85159A,2011-07-12T11:23:00+00:00,1023.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559747-4729,ORD-559747,PROD-SKU-79030D,SKU-79030D,2011-07-12T11:23:00+00:00,40.95,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559803-4730,ORD-559803,PROD-SKU-15036,SKU-15036,2011-07-12T13:49:00+00:00,6274.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559808-4731,ORD-559808,PROD-SKU-21891,SKU-21891,2011-07-12T14:49:00+00:00,152.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559829-4732,ORD-559829,PROD-SKU-22371,SKU-22371,2011-07-13T09:45:00+00:00,829.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559830-4733,ORD-559830,PROD-SKU-M,SKU-M,2011-07-13T09:49:00+00:00,50.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559880-4734,ORD-559880,PROD-SKU-71038,SKU-71038,2011-07-13T11:32:00+00:00,2289.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559882-4735,ORD-559882,PROD-SKU-23106,SKU-23106,2011-07-13T11:34:00+00:00,3641.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559882-4736,ORD-559882,PROD-SKU-POST,SKU-POST,2011-07-13T11:34:00+00:00,800.10,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559908-4737,ORD-559908,PROD-SKU-21871,SKU-21871,2011-07-13T13:56:00+00:00,8013.60,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559915-4738,ORD-559915,PROD-SKU-AMAZONFEE,SKU-AMAZONFEE,2011-07-13T15:18:00+00:00,460280.10,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559917-4739,ORD-559917,PROD-SKU-AMAZONFEE,SKU-AMAZONFEE,2011-07-13T15:21:00+00:00,682234.35,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4740,ORD-559939,PROD-SKU-84688,SKU-84688,2011-07-14T10:19:00+00:00,5355.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4741,ORD-559939,PROD-SKU-82484,SKU-82484,2011-07-14T10:19:00+00:00,8505.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4742,ORD-559939,PROD-SKU-22937,SKU-22937,2011-07-14T10:19:00+00:00,1606.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4743,ORD-559939,PROD-SKU-22847,SKU-22847,2011-07-14T10:19:00+00:00,1779.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4744,ORD-559939,PROD-SKU-22750,SKU-22750,2011-07-14T10:19:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4745,ORD-559939,PROD-SKU-22718,SKU-22718,2011-07-14T10:19:00+00:00,529.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4746,ORD-559939,PROD-SKU-22714,SKU-22714,2011-07-14T10:19:00+00:00,529.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4747,ORD-559939,PROD-SKU-22647,SKU-22647,2011-07-14T10:19:00+00:00,1827.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4748,ORD-559939,PROD-SKU-22570,SKU-22570,2011-07-14T10:19:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4749,ORD-559939,PROD-SKU-22568,SKU-22568,2011-07-14T10:19:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-559939-4750,ORD-559939,PROD-SKU-22464,SKU-22464,2011-07-14T10:19:00+00:00,2079.00,Customer Changed Mind / Defective,RESTOCKED
